lat,long,min_temp,max_temp,elevation,isothermality,mean_temp,precip,seasonal_temp,pred_cluster,species,community,new,province,genus
41.817,3.07,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Tachybaptus ruficollis,Cataluna,"41.817,3.07",Girona,Tachybaptus
41.652,2.779,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Podiceps cristatus,Cataluna,"41.652,2.779",Girona,Podiceps
42.352,2.83,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Podiceps cristatus,Cataluna,"42.352,2.83",Girona,Podiceps
42.15,2.2,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Meles meles,Cataluna,"42.15,2.2",Girona,Meles
41.99,2.823,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Salmo trutta,Cataluna,"41.99,2.823",Girona,Salmo
42.127,2.756,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Podiceps nigricollis,Cataluna,"42.127,2.756",Girona,Podiceps
42.188,2.508,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Fringilla coelebs,Cataluna,"42.188,2.508",Girona,Fringilla
42.322,3.323,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Podiceps cristatus,Cataluna,"42.322,3.323",Girona,Podiceps
42.226,3.092,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Upupa epops,Cataluna,"42.226,3.092",Girona,Upupa
42.214,3.109,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Podiceps cristatus,Cataluna,"42.214,3.109",Girona,Podiceps
42.224,3.096,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Tadorna tadorna,Cataluna,"42.224,3.096",Girona,Tadorna
42.225,3.093,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Tadorna tadorna,Cataluna,"42.225,3.093",Girona,Tadorna
42.211,3.102,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Ardea alba,Cataluna,"42.211,3.102",Girona,Ardea
42.222,3.095,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Tadorna tadorna,Cataluna,"42.222,3.095",Girona,Tadorna
42.3,2.15,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Salamandra salamandra,Cataluna,"42.3,2.15",Girona,Salamandra
41.99,2.813,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Egretta alba,Cataluna,"41.99,2.813",Girona,Egretta
42.083,2.988,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Tachybaptus ruficollis,Cataluna,"42.083,2.988",Girona,Tachybaptus
42.194,2.734,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Egretta alba,Cataluna,"42.194,2.734",Girona,Egretta
41.881,2.669,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Bufo spinosus,Cataluna,"41.881,2.669",Girona,Bufo
42.228,3.101,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Hyla meridionalis,Cataluna,"42.228,3.101",Girona,Hyla
42.243,3.104,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Hyla meridionalis,Cataluna,"42.243,3.104",Girona,Hyla
42.242,3.105,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Hyla meridionalis,Cataluna,"42.242,3.105",Girona,Hyla
42.206,3.105,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Hyla meridionalis,Cataluna,"42.206,3.105",Girona,Hyla
42.205,3.106,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Hyla meridionalis,Cataluna,"42.205,3.106",Girona,Hyla
42.206,3.106,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Hyla meridionalis,Cataluna,"42.206,3.106",Girona,Hyla
42.22,3.106,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Hyla meridionalis,Cataluna,"42.22,3.106",Girona,Hyla
41.538,0.615,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Fringilla coelebs,Cataluna,"41.538,0.615",Lleida,Fringilla
41.429,0.35,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Egretta alba,Cataluna,"41.429,0.35",Lleida,Egretta
41.676,0.708,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Tachybaptus ruficollis,Cataluna,"41.676,0.708",Lleida,Tachybaptus
41.579,0.596,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Nycticorax nycticorax,Cataluna,"41.579,0.596",Lleida,Nycticorax
41.634,0.484,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Tachybaptus ruficollis,Cataluna,"41.634,0.484",Lleida,Tachybaptus
41.531,0.425,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Tadorna tadorna,Cataluna,"41.531,0.425",Lleida,Tadorna
41.949,1.512,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Tachybaptus ruficollis,Cataluna,"41.949,1.512",Lleida,Tachybaptus
41.665,1.273,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Tachybaptus ruficollis,Cataluna,"41.665,1.273",Lleida,Tachybaptus
41.932,0.858,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Podiceps cristatus,Cataluna,"41.932,0.858",Lleida,Podiceps
42.077,0.892,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Podiceps cristatus,Cataluna,"42.077,0.892",Lleida,Podiceps
42.345,0.748,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Podiceps cristatus,Cataluna,"42.345,0.748",Lleida,Podiceps
42.116,1.306,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Podiceps cristatus,Cataluna,"42.116,1.306",Lleida,Podiceps
42.445,1.136,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Podiceps cristatus,Cataluna,"42.445,1.136",Lleida,Podiceps
42.205,0.95,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Podiceps cristatus,Cataluna,"42.205,0.95",Lleida,Podiceps
41.861,0.84,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Podiceps cristatus,Cataluna,"41.861,0.84",Lleida,Podiceps
41.492,0.517,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Podiceps cristatus,Cataluna,"41.492,0.517",Lleida,Podiceps
41.639,0.5,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Podiceps cristatus,Cataluna,"41.639,0.5",Lleida,Podiceps
41.937,0.612,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Podiceps cristatus,Cataluna,"41.937,0.612",Lleida,Podiceps
42.3,1.593,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Podiceps cristatus,Cataluna,"42.3,1.593",Lleida,Podiceps
41.617,0.567,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Tyto alba,Cataluna,"41.617,0.567",Lleida,Tyto
42.1,0.7,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Vulpes vulpes,Cataluna,"42.1,0.7",Lleida,Vulpes
42.35,1.3,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Eliomys quercinus,Cataluna,"42.35,1.3",Lleida,Eliomys
41.595,0.623,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Tachybaptus ruficollis,Cataluna,"41.595,0.623",Lleida,Tachybaptus
41.537,0.513,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Nycticorax nycticorax,Cataluna,"41.537,0.513",Lleida,Nycticorax
41.659,0.677,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Tachybaptus ruficollis,Cataluna,"41.659,0.677",Lleida,Tachybaptus
41.631,0.653,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Tachybaptus ruficollis,Cataluna,"41.631,0.653",Lleida,Tachybaptus
41.82,0.811,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Podiceps cristatus,Cataluna,"41.82,0.811",Lleida,Podiceps
41.529,0.501,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Tachybaptus ruficollis,Cataluna,"41.529,0.501",Lleida,Tachybaptus
40.771,0.692,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Timon lepidus,Cataluna,"40.771,0.692",Tarragona,Timon
40.66,0.786,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Plegadis falcinellus,Cataluna,"40.66,0.786",Tarragona,Plegadis
41.15,1.367,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Tyto alba,Cataluna,"41.15,1.367",Tarragona,Tyto
40.667,0.633,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Tyto alba,Cataluna,"40.667,0.633",Tarragona,Tyto
40.67,0.702,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Ardea alba,Cataluna,"40.67,0.702",Tarragona,Ardea
40.654,0.639,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Tachybaptus ruficollis,Cataluna,"40.654,0.639",Tarragona,Tachybaptus
40.646,0.699,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Plegadis falcinellus,Cataluna,"40.646,0.699",Tarragona,Plegadis
41.058,1.173,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Podiceps cristatus,Cataluna,"41.058,1.173",Tarragona,Podiceps
40.716,0.804,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Podiceps cristatus,Cataluna,"40.716,0.804",Tarragona,Podiceps
41.108,1.225,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Tachybaptus ruficollis,Cataluna,"41.108,1.225",Tarragona,Tachybaptus
41.202,1.323,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Podiceps cristatus,Cataluna,"41.202,1.323",Tarragona,Podiceps
40.714,0.36,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Capra pyrenaica,Cataluna,"40.714,0.36",Tarragona,Capra
42.006,1.219,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Podiceps cristatus,Cataluna,"42.006,1.219",Lleida,Podiceps
41.134,1.369,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Podiceps cristatus,Cataluna,"41.134,1.369",Tarragona,Podiceps
41.242,0.569,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Tachybaptus ruficollis,Cataluna,"41.242,0.569",Tarragona,Tachybaptus
41.148,1.421,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Tachybaptus ruficollis,Cataluna,"41.148,1.421",Tarragona,Tachybaptus
40.895,0.286,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Capra pyrenaica,Cataluna,"40.895,0.286",Tarragona,Capra
40.803,0.344,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Capra pyrenaica,Cataluna,"40.803,0.344",Tarragona,Capra
40.897,0.296,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Capra pyrenaica,Cataluna,"40.897,0.296",Tarragona,Capra
42.15,0.8,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Meles meles,Cataluna,"42.15,0.8",Lleida,Meles
41.598,1.815,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Capra pyrenaica,Cataluna,"41.598,1.815",Barcelona,Capra
40.838,0.303,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Capra pyrenaica,Cataluna,"40.838,0.303",Tarragona,Capra
40.802,0.344,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Capra pyrenaica,Cataluna,"40.802,0.344",Tarragona,Capra
40.811,0.348,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Capra pyrenaica,Cataluna,"40.811,0.348",Tarragona,Capra
40.824,0.365,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Capra pyrenaica,Cataluna,"40.824,0.365",Tarragona,Capra
40.91,0.383,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Capra pyrenaica,Cataluna,"40.91,0.383",Tarragona,Capra
40.924,0.434,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Capra pyrenaica,Cataluna,"40.924,0.434",Tarragona,Capra
42.062,2.653,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Alytes obstetricans,Cataluna,"42.062,2.653",Girona,Alytes
42.573,0.819,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Calotriton asper,Cataluna,"42.573,0.819",Lleida,Calotriton
41.75,2.35,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Salamandra salamandra,Cataluna,"41.75,2.35",Barcelona,Salamandra
42.2,2.55,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Salamandra salamandra,Cataluna,"42.2,2.55",Girona,Salamandra
42.243,2.58,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Hyla meridionalis,Cataluna,"42.243,2.58",Girona,Hyla
42.243,2.581,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Hyla meridionalis,Cataluna,"42.243,2.581",Girona,Hyla
42.243,2.583,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Hyla meridionalis,Cataluna,"42.243,2.583",Girona,Hyla
42.017,2.48,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Bufo spinosus,Cataluna,"42.017,2.48",Barcelona,Bufo
40.807,0.658,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Bufo spinosus,Cataluna,"40.807,0.658",Tarragona,Bufo
40.947,0.873,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Podiceps cristatus,Cataluna,"40.947,0.873",Tarragona,Podiceps
40.668,0.805,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Ardea alba,Cataluna,"40.668,0.805",Tarragona,Ardea
40.688,0.827,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Fringilla coelebs,Cataluna,"40.688,0.827",Tarragona,Fringilla
40.626,0.615,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Nycticorax nycticorax,Cataluna,"40.626,0.615",Tarragona,Nycticorax
40.773,0.756,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Podiceps auritus,Cataluna,"40.773,0.756",Tarragona,Podiceps
40.63,0.727,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Ardea alba,Cataluna,"40.63,0.727",Tarragona,Ardea
40.613,0.728,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Podiceps nigricollis,Cataluna,"40.613,0.728",Tarragona,Podiceps
40.592,0.711,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Podiceps nigricollis,Cataluna,"40.592,0.711",Tarragona,Podiceps
40.787,0.707,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Ardea alba,Cataluna,"40.787,0.707",Tarragona,Ardea
40.654,0.691,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Plegadis falcinellus,Cataluna,"40.654,0.691",Tarragona,Plegadis
40.653,0.771,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Ardea alba,Cataluna,"40.653,0.771",Tarragona,Ardea
40.745,0.748,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Podiceps nigricollis,Cataluna,"40.745,0.748",Tarragona,Podiceps
40.678,0.689,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Podiceps cristatus,Cataluna,"40.678,0.689",Tarragona,Podiceps
40.648,0.749,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Plegadis falcinellus,Cataluna,"40.648,0.749",Tarragona,Plegadis
40.651,0.67,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Netta rufina,Cataluna,"40.651,0.67",Tarragona,Netta
40.778,0.721,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Podiceps nigricollis,Cataluna,"40.778,0.721",Tarragona,Podiceps
40.693,0.773,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Ardea alba,Cataluna,"40.693,0.773",Tarragona,Ardea
40.659,0.695,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Ardea alba,Cataluna,"40.659,0.695",Tarragona,Ardea
40.63,0.742,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Podiceps nigricollis,Cataluna,"40.63,0.742",Tarragona,Podiceps
40.684,0.853,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Plegadis falcinellus,Cataluna,"40.684,0.853",Tarragona,Plegadis
40.654,0.686,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Netta rufina,Cataluna,"40.654,0.686",Tarragona,Netta
40.663,0.775,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Plegadis falcinellus,Cataluna,"40.663,0.775",Tarragona,Plegadis
40.641,0.742,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Podiceps cristatus,Cataluna,"40.641,0.742",Tarragona,Podiceps
40.687,0.85,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Tadorna tadorna,Cataluna,"40.687,0.85",Tarragona,Tadorna
41.91,2.63,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Bufo spinosus,Cataluna,"41.91,2.63",Girona,Bufo
42.331,2.446,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Bufo spinosus,Cataluna,"42.331,2.446",Girona,Bufo
42.35,2.35,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Alytes obstetricans,Cataluna,"42.35,2.35",Girona,Alytes
41.872,3.166,-0.762240854,-0.578585242,0.425105238,-1.245446033,-0.731093834,-1.205225747,0.491738307,1,Hyla meridionalis,Cataluna,"41.872,3.166",Girona,Hyla
40.277,-3.55,-0.780293608,0.762456256,1.172722042,-1.516591082,-0.387152113,-0.444924427,1.28386706,4,Fringilla coelebs,Comunidad de Madrid,"40.277,-3.55",Madrid,Fringilla
40.533,-3.617,-0.780293608,0.762456256,1.172722042,-1.516591082,-0.387152113,-0.444924427,1.28386706,4,Tyto alba,Comunidad de Madrid,"40.533,-3.617",Madrid,Tyto
40.538,-3.627,-0.780293608,0.762456256,1.172722042,-1.516591082,-0.387152113,-0.444924427,1.28386706,4,Fringilla coelebs,Comunidad de Madrid,"40.538,-3.627",Madrid,Fringilla
40.598,-3.506,-0.780293608,0.762456256,1.172722042,-1.516591082,-0.387152113,-0.444924427,1.28386706,4,Fringilla coelebs,Comunidad de Madrid,"40.598,-3.506",Madrid,Fringilla
36.252,-5.371,-0.780293608,0.762456256,1.172722042,-1.516591082,-0.387152113,-0.444924427,1.28386706,0,Tachybaptus ruficollis,Comunidad de Madrid,"36.252,-5.371",Madrid,Tachybaptus
39.955,-3.761,-0.780293608,0.762456256,1.172722042,-1.516591082,-0.387152113,-0.444924427,1.28386706,4,Tachybaptus ruficollis,Comunidad de Madrid,"39.955,-3.761",Madrid,Tachybaptus
40.538,-3.787,-0.780293608,0.762456256,1.172722042,-1.516591082,-0.387152113,-0.444924427,1.28386706,4,Fringilla coelebs,Comunidad de Madrid,"40.538,-3.787",Madrid,Fringilla
40.936,-3.796,-0.780293608,0.762456256,1.172722042,-1.516591082,-0.387152113,-0.444924427,1.28386706,4,Tachybaptus ruficollis,Comunidad de Madrid,"40.936,-3.796",Madrid,Tachybaptus
40.558,-3.791,-0.780293608,0.762456256,1.172722042,-1.516591082,-0.387152113,-0.444924427,1.28386706,4,Podiceps cristatus,Comunidad de Madrid,"40.558,-3.791",Madrid,Podiceps
40.775,-3.652,-0.780293608,0.762456256,1.172722042,-1.516591082,-0.387152113,-0.444924427,1.28386706,4,Podiceps cristatus,Comunidad de Madrid,"40.775,-3.652",Madrid,Podiceps
40.592,-4.049,-0.780293608,0.762456256,1.172722042,-1.516591082,-0.387152113,-0.444924427,1.28386706,4,Podiceps cristatus,Comunidad de Madrid,"40.592,-4.049",Madrid,Podiceps
40.994,-3.594,-0.780293608,0.762456256,1.172722042,-1.516591082,-0.387152113,-0.444924427,1.28386706,4,Podiceps cristatus,Comunidad de Madrid,"40.994,-3.594",Madrid,Podiceps
40.973,-3.672,-0.780293608,0.762456256,1.172722042,-1.516591082,-0.387152113,-0.444924427,1.28386706,4,Podiceps cristatus,Comunidad de Madrid,"40.973,-3.672",Madrid,Podiceps
40.382,-4.319,-0.780293608,0.762456256,1.172722042,-1.516591082,-0.387152113,-0.444924427,1.28386706,4,Tachybaptus ruficollis,Comunidad de Madrid,"40.382,-4.319",Madrid,Tachybaptus
40.729,-3.829,-0.780293608,0.762456256,1.172722042,-1.516591082,-0.387152113,-0.444924427,1.28386706,4,Podiceps cristatus,Comunidad de Madrid,"40.729,-3.829",Madrid,Podiceps
40.904,-3.54,-0.780293608,0.762456256,1.172722042,-1.516591082,-0.387152113,-0.444924427,1.28386706,4,Podiceps cristatus,Comunidad de Madrid,"40.904,-3.54",Madrid,Podiceps
40.611,-3.991,-0.780293608,0.762456256,1.172722042,-1.516591082,-0.387152113,-0.444924427,1.28386706,4,Tachybaptus ruficollis,Comunidad de Madrid,"40.611,-3.991",Madrid,Tachybaptus
40.323,-3.728,-0.780293608,0.762456256,1.172722042,-1.516591082,-0.387152113,-0.444924427,1.28386706,4,Upupa epops,Comunidad de Madrid,"40.323,-3.728",Madrid,Upupa
40.617,-3.525,-0.780293608,0.762456256,1.172722042,-1.516591082,-0.387152113,-0.444924427,1.28386706,4,Tachybaptus ruficollis,Comunidad de Madrid,"40.617,-3.525",Madrid,Tachybaptus
40.149,-3.571,-0.780293608,0.762456256,1.172722042,-1.516591082,-0.387152113,-0.444924427,1.28386706,4,Tachybaptus ruficollis,Comunidad de Madrid,"40.149,-3.571",Madrid,Tachybaptus
40.3,-3.51,-0.780293608,0.762456256,1.172722042,-1.516591082,-0.387152113,-0.444924427,1.28386706,4,Podiceps cristatus,Comunidad de Madrid,"40.3,-3.51",Madrid,Podiceps
40.353,-3.482,-0.780293608,0.762456256,1.172722042,-1.516591082,-0.387152113,-0.444924427,1.28386706,4,Tachybaptus ruficollis,Comunidad de Madrid,"40.353,-3.482",Madrid,Tachybaptus
40.362,-3.502,-0.780293608,0.762456256,1.172722042,-1.516591082,-0.387152113,-0.444924427,1.28386706,4,Podiceps cristatus,Comunidad de Madrid,"40.362,-3.502",Madrid,Podiceps
40.323,-3.504,-0.780293608,0.762456256,1.172722042,-1.516591082,-0.387152113,-0.444924427,1.28386706,4,Podiceps cristatus,Comunidad de Madrid,"40.323,-3.504",Madrid,Podiceps
40.411,-3.491,-0.780293608,0.762456256,1.172722042,-1.516591082,-0.387152113,-0.444924427,1.28386706,4,Tachybaptus ruficollis,Comunidad de Madrid,"40.411,-3.491",Madrid,Tachybaptus
40.273,-3.543,-0.780293608,0.762456256,1.172722042,-1.516591082,-0.387152113,-0.444924427,1.28386706,4,Tachybaptus ruficollis,Comunidad de Madrid,"40.273,-3.543",Madrid,Tachybaptus
40.064,-3.621,-0.780293608,0.762456256,1.172722042,-1.516591082,-0.387152113,-0.444924427,1.28386706,4,Podiceps cristatus,Comunidad de Madrid,"40.064,-3.621",Madrid,Podiceps
40.603,-3.534,-0.780293608,0.762456256,1.172722042,-1.516591082,-0.387152113,-0.444924427,1.28386706,4,Tachybaptus ruficollis,Comunidad de Madrid,"40.603,-3.534",Madrid,Tachybaptus
40.226,-3.544,-0.780293608,0.762456256,1.172722042,-1.516591082,-0.387152113,-0.444924427,1.28386706,4,Tachybaptus ruficollis,Comunidad de Madrid,"40.226,-3.544",Madrid,Tachybaptus
