long,lat,locality,province,year,month,kingdom,class,family,genus,species,common_name,loc
-8.522,43.322,Arteixo,Coruna,2018,Jun,Animalia,Amphibia,Salamandridae,Lissotriton,Lissotriton boscai,Bosca's Newt,"{'type': 'Point', 'coordinates': (-8.522, 43.322)}"
-8.511,43.3,Arteixo,Coruna,2018,Apr,Animalia,Amphibia,Salamandridae,Lissotriton,Lissotriton boscai,Bosca's Newt,"{'type': 'Point', 'coordinates': (-8.511, 43.3)}"
-8.5,43.25,Arteixo,Coruna,2018,Jan,Animalia,Amphibia,Salamandridae,Salamandra,Salamandra salamandra,Fire Salamander,"{'type': 'Point', 'coordinates': (-8.5, 43.25)}"
-8.5,43.25,Arteixo,Coruna,2018,Feb,Animalia,Amphibia,Salamandridae,Salamandra,Salamandra salamandra,Fire Salamander,"{'type': 'Point', 'coordinates': (-8.5, 43.25)}"
-8.5,43.25,Arteixo,Coruna,2018,Mar,Animalia,Amphibia,Salamandridae,Salamandra,Salamandra salamandra,Fire Salamander,"{'type': 'Point', 'coordinates': (-8.5, 43.25)}"
-8.457,43.335,Arteixo,Coruna,2018,Apr,Animalia,Amphibia,Salamandridae,Lissotriton,Lissotriton boscai,Bosca's Newt,"{'type': 'Point', 'coordinates': (-8.457, 43.335)}"
-8.456,43.335,Arteixo,Coruna,2018,May,Animalia,Amphibia,Salamandridae,Lissotriton,Lissotriton boscai,Bosca's Newt,"{'type': 'Point', 'coordinates': (-8.456, 43.335)}"
-8.6,43.25,Arteixo,Coruna,2019,Mar,Animalia,Amphibia,Salamandridae,Salamandra,Salamandra salamandra,Fire Salamander,"{'type': 'Point', 'coordinates': (-8.6, 43.25)}"
-8.551,43.299,Arteixo,Coruna,2019,Jan,Animalia,Amphibia,Salamandridae,Lissotriton,Lissotriton boscai,Bosca's Newt,"{'type': 'Point', 'coordinates': (-8.551, 43.299)}"
-8.551,43.299,Arteixo,Coruna,2019,Feb,Animalia,Amphibia,Salamandridae,Lissotriton,Lissotriton boscai,Bosca's Newt,"{'type': 'Point', 'coordinates': (-8.551, 43.299)}"
-8.55,43.25,Arteixo,Coruna,2019,Jan,Animalia,Amphibia,Salamandridae,Salamandra,Salamandra salamandra,Fire Salamander,"{'type': 'Point', 'coordinates': (-8.55, 43.25)}"
-8.522,43.322,Arteixo,Coruna,2019,May,Animalia,Amphibia,Salamandridae,Lissotriton,Lissotriton boscai,Bosca's Newt,"{'type': 'Point', 'coordinates': (-8.522, 43.322)}"
-8.522,43.322,Arteixo,Coruna,2019,Jul,Animalia,Amphibia,Salamandridae,Lissotriton,Lissotriton boscai,Bosca's Newt,"{'type': 'Point', 'coordinates': (-8.522, 43.322)}"
-8.511,43.3,Arteixo,Coruna,2019,Jan,Animalia,Amphibia,Salamandridae,Lissotriton,Lissotriton boscai,Bosca's Newt,"{'type': 'Point', 'coordinates': (-8.511, 43.3)}"
-8.5,43.25,Arteixo,Coruna,2019,Mar,Animalia,Amphibia,Salamandridae,Salamandra,Salamandra salamandra,Fire Salamander,"{'type': 'Point', 'coordinates': (-8.5, 43.25)}"
-8.488,43.278,Arteixo,Coruna,2019,Apr,Animalia,Amphibia,Salamandridae,Lissotriton,Lissotriton boscai,Bosca's Newt,"{'type': 'Point', 'coordinates': (-8.488, 43.278)}"
-8.48,43.288,Arteixo,Coruna,2019,Feb,Animalia,Amphibia,Alytidae,Discoglossus,Discoglossus galganoi,Iberian Painted Frog,"{'type': 'Point', 'coordinates': (-8.48, 43.288)}"
-8.479,43.261,Arteixo,Coruna,2019,Apr,Animalia,Amphibia,Salamandridae,Lissotriton,Lissotriton boscai,Bosca's Newt,"{'type': 'Point', 'coordinates': (-8.479, 43.261)}"
-8.479,43.261,Arteixo,Coruna,2019,Apr,Animalia,Amphibia,Salamandridae,Triturus,Triturus marmoratus,Marbled Newt,"{'type': 'Point', 'coordinates': (-8.479, 43.261)}"
-8.457,43.312,Arteixo,Coruna,2019,May,Animalia,Amphibia,Salamandridae,Lissotriton,Lissotriton boscai,Bosca's Newt,"{'type': 'Point', 'coordinates': (-8.457, 43.312)}"
-8.455,43.319,Arteixo,Coruna,2019,May,Animalia,Amphibia,Salamandridae,Triturus,Triturus marmoratus,Marbled Newt,"{'type': 'Point', 'coordinates': (-8.455, 43.319)}"
-8.445,43.285,Arteixo,Coruna,2019,Apr,Animalia,Amphibia,Salamandridae,Lissotriton,Lissotriton boscai,Bosca's Newt,"{'type': 'Point', 'coordinates': (-8.445, 43.285)}"
-8.443,43.281,Arteixo,Coruna,2019,Apr,Animalia,Amphibia,Salamandridae,Lissotriton,Lissotriton boscai,Bosca's Newt,"{'type': 'Point', 'coordinates': (-8.443, 43.281)}"
-8.6,43.25,Arteixo,Coruna,2020,Jan,Animalia,Amphibia,Salamandridae,Salamandra,Salamandra salamandra,Fire Salamander,"{'type': 'Point', 'coordinates': (-8.6, 43.25)}"
-8.6,43.25,Arteixo,Coruna,2020,Feb,Animalia,Amphibia,Salamandridae,Salamandra,Salamandra salamandra,Fire Salamander,"{'type': 'Point', 'coordinates': (-8.6, 43.25)}"
-8.6,43.296,Arteixo,Coruna,2020,Feb,Animalia,Amphibia,Salamandridae,Lissotriton,Lissotriton boscai,Bosca's Newt,"{'type': 'Point', 'coordinates': (-8.6, 43.296)}"
-8.583,43.274,Arteixo,Coruna,2020,Feb,Animalia,Amphibia,Salamandridae,Salamandra,Salamandra salamandra,Fire Salamander,"{'type': 'Point', 'coordinates': (-8.583, 43.274)}"
-8.57,43.288,Arteixo,Coruna,2020,Feb,Animalia,Amphibia,Salamandridae,Salamandra,Salamandra salamandra,Fire Salamander,"{'type': 'Point', 'coordinates': (-8.57, 43.288)}"
-8.551,43.299,Arteixo,Coruna,2020,Feb,Animalia,Amphibia,Salamandridae,Lissotriton,Lissotriton boscai,Bosca's Newt,"{'type': 'Point', 'coordinates': (-8.551, 43.299)}"
-8.55,43.25,Arteixo,Coruna,2020,Jan,Animalia,Amphibia,Salamandridae,Salamandra,Salamandra salamandra,Fire Salamander,"{'type': 'Point', 'coordinates': (-8.55, 43.25)}"
-8.55,43.25,Arteixo,Coruna,2020,Feb,Animalia,Amphibia,Salamandridae,Salamandra,Salamandra salamandra,Fire Salamander,"{'type': 'Point', 'coordinates': (-8.55, 43.25)}"
-8.529,43.313,Arteixo,Coruna,2020,Mar,Animalia,Amphibia,Salamandridae,Lissotriton,Lissotriton boscai,Bosca's Newt,"{'type': 'Point', 'coordinates': (-8.529, 43.313)}"
-8.513,43.301,Arteixo,Coruna,2020,Feb,Animalia,Amphibia,Bufonidae,Bufo,Bufo spinosus,Spiny Toad,"{'type': 'Point', 'coordinates': (-8.513, 43.301)}"
-8.512,43.3,Arteixo,Coruna,2020,Feb,Animalia,Amphibia,Bufonidae,Bufo,Bufo spinosus,Spiny Toad,"{'type': 'Point', 'coordinates': (-8.512, 43.3)}"
-8.5,43.25,Arteixo,Coruna,2020,Feb,Animalia,Amphibia,Salamandridae,Salamandra,Salamandra salamandra,Fire Salamander,"{'type': 'Point', 'coordinates': (-8.5, 43.25)}"
-8.5,43.3,Arteixo,Coruna,2020,Feb,Animalia,Amphibia,Salamandridae,Salamandra,Salamandra salamandra,Fire Salamander,"{'type': 'Point', 'coordinates': (-8.5, 43.3)}"
-8.492,43.291,Arteixo,Coruna,2020,Mar,Animalia,Amphibia,Salamandridae,Triturus,Triturus marmoratus,Marbled Newt,"{'type': 'Point', 'coordinates': (-8.492, 43.291)}"
-8.492,43.328,Arteixo,Coruna,2020,Jan,Animalia,Amphibia,Bufonidae,Bufo,Bufo spinosus,Spiny Toad,"{'type': 'Point', 'coordinates': (-8.492, 43.328)}"
-8.492,43.328,Arteixo,Coruna,2020,Mar,Animalia,Amphibia,Bufonidae,Bufo,Bufo spinosus,Spiny Toad,"{'type': 'Point', 'coordinates': (-8.492, 43.328)}"
-8.479,43.26,Arteixo,Coruna,2020,Jan,Animalia,Amphibia,Salamandridae,Lissotriton,Lissotriton boscai,Bosca's Newt,"{'type': 'Point', 'coordinates': (-8.479, 43.26)}"
-8.45,43.3,Arteixo,Coruna,2020,Jan,Animalia,Amphibia,Salamandridae,Salamandra,Salamandra salamandra,Fire Salamander,"{'type': 'Point', 'coordinates': (-8.45, 43.3)}"
-8.25,43.25,Betanzos,Coruna,2018,Feb,Animalia,Amphibia,Salamandridae,Salamandra,Salamandra salamandra,Fire Salamander,"{'type': 'Point', 'coordinates': (-8.25, 43.25)}"
-8.25,43.25,Betanzos,Coruna,2018,Mar,Animalia,Amphibia,Salamandridae,Salamandra,Salamandra salamandra,Fire Salamander,"{'type': 'Point', 'coordinates': (-8.25, 43.25)}"
-8.213,43.254,Betanzos,Coruna,2018,May,Animalia,Amphibia,Salamandridae,Lissotriton,Lissotriton boscai,Bosca's Newt,"{'type': 'Point', 'coordinates': (-8.213, 43.254)}"
-8.223,43.261,Betanzos,Coruna,2019,Jan,Animalia,Amphibia,Salamandridae,Salamandra,Salamandra salamandra,Fire Salamander,"{'type': 'Point', 'coordinates': (-8.223, 43.261)}"
-8.223,43.258,Betanzos,Coruna,2019,Jan,Animalia,Amphibia,Salamandridae,Salamandra,Salamandra salamandra,Fire Salamander,"{'type': 'Point', 'coordinates': (-8.223, 43.258)}"
-8.22,43.26,Betanzos,Coruna,2019,Jan,Animalia,Amphibia,Salamandridae,Salamandra,Salamandra salamandra,Fire Salamander,"{'type': 'Point', 'coordinates': (-8.22, 43.26)}"
-8.215,43.259,Betanzos,Coruna,2019,Jan,Animalia,Amphibia,Salamandridae,Salamandra,Salamandra salamandra,Fire Salamander,"{'type': 'Point', 'coordinates': (-8.215, 43.259)}"
-8.215,43.254,Betanzos,Coruna,2019,Mar,Animalia,Amphibia,Salamandridae,Lissotriton,Lissotriton boscai,Bosca's Newt,"{'type': 'Point', 'coordinates': (-8.215, 43.254)}"
-8.215,43.254,Betanzos,Coruna,2019,Apr,Animalia,Amphibia,Salamandridae,Lissotriton,Lissotriton boscai,Bosca's Newt,"{'type': 'Point', 'coordinates': (-8.215, 43.254)}"
-8.215,43.254,Betanzos,Coruna,2019,May,Animalia,Amphibia,Salamandridae,Lissotriton,Lissotriton boscai,Bosca's Newt,"{'type': 'Point', 'coordinates': (-8.215, 43.254)}"
-8.215,43.254,Betanzos,Coruna,2019,Jul,Animalia,Amphibia,Salamandridae,Lissotriton,Lissotriton boscai,Bosca's Newt,"{'type': 'Point', 'coordinates': (-8.215, 43.254)}"
-8.25,43.25,Betanzos,Coruna,2020,Feb,Animalia,Amphibia,Salamandridae,Salamandra,Salamandra salamandra,Fire Salamander,"{'type': 'Point', 'coordinates': (-8.25, 43.25)}"
-8.215,43.254,Betanzos,Coruna,2020,Feb,Animalia,Amphibia,Salamandridae,Lissotriton,Lissotriton boscai,Bosca's Newt,"{'type': 'Point', 'coordinates': (-8.215, 43.254)}"
-8.214,43.254,Betanzos,Coruna,2020,Feb,Animalia,Amphibia,Salamandridae,Lissotriton,Lissotriton boscai,Bosca's Newt,"{'type': 'Point', 'coordinates': (-8.214, 43.254)}"
-8.173,43.272,Betanzos ,Coruna,2017,Feb,Animalia,Amphibia,Salamandridae,Lissotriton,Lissotriton boscai,Bosca's Newt,"{'type': 'Point', 'coordinates': (-8.173, 43.272)}"
-8.884,42.491,O Grove,Coruna,2017,Nov,Animalia,Actinopterygii,Anguillidae,Anguilla,Anguilla anguilla,European eel,"{'type': 'Point', 'coordinates': (-8.884, 42.491)}"
-8.2,43.25,Paderne,Coruna,2018,Mar,Animalia,Amphibia,Salamandridae,Salamandra,Salamandra salamandra,Fire Salamander,"{'type': 'Point', 'coordinates': (-8.2, 43.25)}"
-8.828,42.466, A Lanzada,Coru�a,2019,Oct,Animalia,Actinopterygii,Anguillidae,Anguilla,Anguilla anguilla,European eel,"{'type': 'Point', 'coordinates': (-8.828, 42.466)}"
-8.862,42.473,O Grove,Coru�a,2013,Aug,Animalia,Amphibia,Pelobatidae,Pelobates,Pelobates cultripes,Western Spadefoot,"{'type': 'Point', 'coordinates': (-8.862, 42.473)}"
-8.91,42.47,O Grove,Coru�a,2016,Mar,Animalia,Amphibia,Pelobatidae,Pelobates,Pelobates cultripes,Western Spadefoot,"{'type': 'Point', 'coordinates': (-8.91, 42.47)}"
-8.95,42.45,O Grove,Coru�a,2018,Jan,Animalia,Amphibia,Salamandridae,Salamandra,Salamandra salamandra,Fire Salamander,"{'type': 'Point', 'coordinates': (-8.95, 42.45)}"
-8.9,42.45,O Grove,Coru�a,2018,Jan,Animalia,Amphibia,Salamandridae,Salamandra,Salamandra salamandra,Fire Salamander,"{'type': 'Point', 'coordinates': (-8.9, 42.45)}"
-8.889,42.474,O Grove,Coru�a,2018,Mar,Animalia,Amphibia,Salamandridae,Lissotriton,Lissotriton boscai,Bosca's Newt,"{'type': 'Point', 'coordinates': (-8.889, 42.474)}"
-8.889,42.474,O Grove,Coru�a,2018,Mar,Animalia,Amphibia,Salamandridae,Triturus,Triturus marmoratus,Marbled Newt,"{'type': 'Point', 'coordinates': (-8.889, 42.474)}"
-8.889,42.473,O Grove,Coru�a,2018,May,Animalia,Amphibia,Bufonidae,Bufo,Bufo spinosus,Spiny Toad,"{'type': 'Point', 'coordinates': (-8.889, 42.473)}"
-8.876,42.454,O Grove,Coru�a,2018,Jan,Animalia,Amphibia,Pelobatidae,Pelobates,Pelobates cultripes,Western Spadefoot,"{'type': 'Point', 'coordinates': (-8.876, 42.454)}"
