long;lat;locality;province;community;year;month;kingdom;class;family;genus;species;common_name
-2.65;42.86;Betono;Alava;Euskadi;2014;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps cristatus;Somormujo lavanco
-2.65;42.86;Betono;Alava;Euskadi;2015;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps cristatus;Somormujo lavanco
-2.64;42.86;Duranzarra;Alava;Euskadi;2015;Jan;Animalia;Aves;Podicipedidae;Tachybaptus;Tachybaptus ruficollis;Zampullin comun
-2.64;42.86;Duranzarra;Alava;Euskadi;2016;Jan;Animalia;Aves;Podicipedidae;Tachybaptus;Tachybaptus ruficollis;Zampullin comun
-2.57;42.55;Prao de la Paul;Alava;Euskadi;2001;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps cristatus;Somormujo lavanco
-2.57;42.55;Prao de la Paul;Alava;Euskadi;2004;Jan;Animalia;Aves;Podicipedidae;Tachybaptus;Tachybaptus ruficollis;Zampullin comun
-2.57;42.55;Prao de la Paul;Alava;Euskadi;2006;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps cristatus;Somormujo lavanco
-2.57;42.55;Prao de la Paul;Alava;Euskadi;2010;Jan;Animalia;Aves;Anatidae;Tadorna;Tadorna tadorna;Tarro blanco
-2.57;42.55;Prao de la Paul;Alava;Euskadi;2010;Jan;Animalia;Aves;Podicipedidae;Tachybaptus;Tachybaptus ruficollis;Zampullin comun
-2.57;42.55;Prao de la Paul;Alava;Euskadi;2013;Jan;Animalia;Aves;Podicipedidae;Tachybaptus;Tachybaptus ruficollis;Zampullin comun
-2.57;42.55;Prao de la Paul;Alava;Euskadi;2015;Jan;Animalia;Aves;Podicipedidae;Tachybaptus;Tachybaptus ruficollis;Zampullin comun
-2.57;42.55;Prao de la Paul;Alava;Euskadi;2016;Jan;Animalia;Aves;Podicipedidae;Tachybaptus;Tachybaptus ruficollis;Zampullin comun
-2.34;38.488; Albacete;Albacete;Castilla y Leon;2015;Apr;Animalia;Reptilia;Lacertidae;Timon;Timon lepidus;Ocellated Lizard
-2.449;38.885;Navajo de Guarda Perros ;Albacete;Castilla y Leon;2008;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps cristatus;Somormujo lavanco
-2.449;38.885;Navajo de Guarda Perros ;Albacete;Castilla y Leon;2011;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps cristatus;Somormujo lavanco
-2.449;38.885;Navajo de Guarda Perros ;Albacete;Castilla y Leon;2011;Jan;Animalia;Aves;Anatidae;Netta;Netta rufina;Pato colorado
-1.492;38.585;Ontur;Albacete;Castilla y Leon;2015;Jan;Animalia;Aves;Otididae;Otis;Otis tarda;Great Bustard
-1.492;38.585;Ontur;Albacete;Castilla y Leon;2015;Jan;Animalia;Aves;Upupidae;Upupa;Upupa epops;Eurasian Hoopoe
-1.714;38.488;Laguna de Los Patos;Albacete;Castilla y Leon;2001;Jan;Animalia;Aves;Podicipedidae;Tachybaptus;Tachybaptus ruficollis;Zampullin comun
-0.076;38.579; Alicante;Alicante;Comunitat Valenciana;2013;Sep;Animalia;Reptilia;Colubridae;Hemorrhois;Hemorrhois hippocrepis;Horseshoe Whip Snake
-0.063;38.855; Pego;Alicante;Comunitat Valenciana;2015;Apr;Animalia;Reptilia;Lacertidae;Timon;Timon nevadensis;Sierra Nevada Ocellated Lizard
-0.41;38.812;Albufera de Gaianes;Alicante;Comunitat Valenciana;2011;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps cristatus;Somormujo lavanco
-0.41;38.812;Albufera de Gaianes;Alicante;Comunitat Valenciana;2011;Jan;Animalia;Aves;Ardeidae;Ardea;Egretta alba;Garceta grande
-0.41;38.812;Albufera de Gaianes;Alicante;Comunitat Valenciana;2011;Jan;Animalia;Aves;Podicipedidae;Tachybaptus;Tachybaptus ruficollis;Zampullin comun
-0.41;38.812;Albufera de Gaianes;Alicante;Comunitat Valenciana;2012;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps cristatus;Somormujo lavanco
-0.41;38.812;Albufera de Gaianes;Alicante;Comunitat Valenciana;2012;Jan;Animalia;Aves;Podicipedidae;Tachybaptus;Tachybaptus ruficollis;Zampullin comun
-0.41;38.812;Albufera de Gaianes;Alicante;Comunitat Valenciana;2013;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps cristatus;Somormujo lavanco
-0.41;38.812;Albufera de Gaianes;Alicante;Comunitat Valenciana;2013;Jan;Animalia;Aves;Podicipedidae;Tachybaptus;Tachybaptus ruficollis;Zampullin comun
-0.4;38.806;Albufera de Gaianes;Alicante;Comunitat Valenciana;2019;Jan;Animalia;Aves;Podicipedidae;Tachybaptus;Tachybaptus ruficollis;Little Grebe
-0.6;38.65;Alcoy;Alicante;Comunitat Valenciana;2015;Jun;Animalia;Mammalia;Mustelidae;Meles;Meles meles;Eurasian Badger
-0.475;38.35;Alicante;Alicante;Comunitat Valenciana;2013;Jan;Animalia;Aves;Upupidae;Upupa;Upupa epops;Eurasian Hoopoe
-2.634;42.861;Balsa de Zurbano ;Alicante;Comunitat Valenciana;2003;Jan;Animalia;Aves;Podicipedidae;Tachybaptus;Tachybaptus ruficollis;Zampullin comun
-0.545;38.254;Balsares-Carabassi-Clot de Galvany ;Alicante;Comunitat Valenciana;2001;Jan;Animalia;Aves;Podicipedidae;Tachybaptus;Tachybaptus ruficollis;Zampullin comun
-2.794;36.706;Campo de golf Almerimar;Alicante;Comunitat Valenciana;2003;Jan;Animalia;Aves;Podicipedidae;Tachybaptus;Tachybaptus ruficollis;Zampullin comun
-2.729;36.763;Canada de las Norias;Alicante;Comunitat Valenciana;2003;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps nigricollis;Zampullin cuellinegro
-2.729;36.763;Canada de las Norias;Alicante;Comunitat Valenciana;2003;Jan;Animalia;Aves;Anatidae;Netta;Netta rufina;Pato colorado
-2.729;36.763;Canada de las Norias;Alicante;Comunitat Valenciana;2003;Jan;Animalia;Aves;Podicipedidae;Tachybaptus;Tachybaptus ruficollis;Zampullin comun
-2.759;36.693;Charcones de Punta Entinas;Alicante;Comunitat Valenciana;2002;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps nigricollis;Zampullin cuellinegro
-2.759;36.693;Charcones de Punta Entinas;Alicante;Comunitat Valenciana;2002;Jan;Animalia;Aves;Anatidae;Tadorna;Tadorna tadorna;Tarro blanco
-2.759;36.693;Charcones de Punta Entinas;Alicante;Comunitat Valenciana;2002;Jan;Animalia;Aves;Podicipedidae;Tachybaptus;Tachybaptus ruficollis;Zampullin comun
-2.759;36.693;Charcones de Punta Entinas;Alicante;Comunitat Valenciana;2003;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps nigricollis;Zampullin cuellinegro
-2.759;36.693;Charcones de Punta Entinas;Alicante;Comunitat Valenciana;2003;Jan;Animalia;Aves;Podicipedidae;Tachybaptus;Tachybaptus ruficollis;Zampullin comun
-2.258;36.797;Desembocadura de la Rambla de Morales;Alicante;Comunitat Valenciana;2003;Jan;Animalia;Aves;Anatidae;Tadorna;Tadorna tadorna;Tarro blanco
-2.258;36.797;Desembocadura de la Rambla de Morales;Alicante;Comunitat Valenciana;2003;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps nigricollis;Zampullin cuellinegro
-2.258;36.797;Desembocadura de la Rambla de Morales;Alicante;Comunitat Valenciana;2003;Jan;Animalia;Aves;Podicipedidae;Tachybaptus;Tachybaptus ruficollis;Zampullin comun
-1.774;37.243;Desembocadura del Rio Almanzora;Alicante;Comunitat Valenciana;2003;Jan;Animalia;Aves;Podicipedidae;Tachybaptus;Tachybaptus ruficollis;Zampullin comun
-1.81;37.201;Desembocadura del Rio Antas;Alicante;Comunitat Valenciana;2003;Jan;Animalia;Aves;Podicipedidae;Tachybaptus;Tachybaptus ruficollis;Zampullin comun
-0.639;38.113;Desembocadura del Rio Segura ;Alicante;Comunitat Valenciana;2001;Jan;Animalia;Aves;Podicipedidae;Tachybaptus;Tachybaptus ruficollis;Zampullin comun
-3.025;36.888;Embalse de Beninar;Alicante;Comunitat Valenciana;2003;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps cristatus;Somormujo lavanco
-3.025;36.888;Embalse de Beninar;Alicante;Comunitat Valenciana;2003;Jan;Animalia;Aves;Podicipedidae;Tachybaptus;Tachybaptus ruficollis;Zampullin comun
0.199;38.759;Javea;Alicante;Comunitat Valenciana;2020;Jan;Animalia;Mammalia;Sciuridae;Sciurus;Sciurus vulgaris;Eurasian Red Squirrel
-0.058;38.873;Marjal de Pego-Oliva ;Alicante;Comunitat Valenciana;2000;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps cristatus;Somormujo lavanco
-0.058;38.873;Marjal de Pego-Oliva ;Alicante;Comunitat Valenciana;2000;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps nigricollis;Zampullin cuellinegro
-0.058;38.873;Marjal de Pego-Oliva ;Alicante;Comunitat Valenciana;2000;Jan;Animalia;Aves;Anatidae;Netta;Netta rufina;Pato colorado
-0.058;38.873;Marjal de Pego-Oliva ;Alicante;Comunitat Valenciana;2002;Jan;Animalia;Aves;Anatidae;Netta;Netta rufina;Pato colorado
-0.058;38.873;Marjal de Pego-Oliva ;Alicante;Comunitat Valenciana;2002;Jan;Animalia;Aves;Threskiornithidae;Platalea;Platalea leucorodia;Espatula comun
-0.058;38.873;Marjal de Pego-Oliva ;Alicante;Comunitat Valenciana;2002;Jan;Animalia;Aves;Ardeidae;Ardeola;Ardeola ralloides;Garcilla cangrejera
-0.058;38.873;Marjal de Pego-Oliva ;Alicante;Comunitat Valenciana;2002;Jan;Animalia;Aves;Ardeidae;Ardea;Egretta alba;Garceta grande
-0.058;38.873;Marjal de Pego-Oliva ;Alicante;Comunitat Valenciana;2004;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps cristatus;Somormujo lavanco
-0.058;38.873;Marjal de Pego-Oliva ;Alicante;Comunitat Valenciana;2004;Jan;Animalia;Aves;Anatidae;Netta;Netta rufina;Pato colorado
-0.058;38.873;Marjal de Pego-Oliva ;Alicante;Comunitat Valenciana;2005;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps cristatus;Somormujo lavanco
-0.058;38.873;Marjal de Pego-Oliva ;Alicante;Comunitat Valenciana;2005;Jan;Animalia;Aves;Anatidae;Tadorna;Tadorna tadorna;Tarro blanco
-0.058;38.873;Marjal de Pego-Oliva ;Alicante;Comunitat Valenciana;2005;Jan;Animalia;Aves;Threskiornithidae;Plegadis;Plegadis falcinellus;Morito comun
-0.058;38.873;Marjal de Pego-Oliva ;Alicante;Comunitat Valenciana;2005;Jan;Animalia;Aves;Anatidae;Netta;Netta rufina;Pato colorado
-0.058;38.873;Marjal de Pego-Oliva ;Alicante;Comunitat Valenciana;2005;Jan;Animalia;Aves;Ardeidae;Ardea;Egretta alba;Garceta grande
-0.058;38.873;Marjal de Pego-Oliva ;Alicante;Comunitat Valenciana;2005;Jan;Animalia;Aves;Podicipedidae;Tachybaptus;Tachybaptus ruficollis;Zampullin comun
-0.058;38.873;Marjal de Pego-Oliva ;Alicante;Comunitat Valenciana;2006;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps cristatus;Somormujo lavanco
-0.058;38.873;Marjal de Pego-Oliva ;Alicante;Comunitat Valenciana;2006;Jan;Animalia;Aves;Threskiornithidae;Plegadis;Plegadis falcinellus;Morito comun
-0.058;38.873;Marjal de Pego-Oliva ;Alicante;Comunitat Valenciana;2006;Jan;Animalia;Aves;Anatidae;Tadorna;Tadorna tadorna;Tarro blanco
-0.058;38.873;Marjal de Pego-Oliva ;Alicante;Comunitat Valenciana;2006;Jan;Animalia;Aves;Anatidae;Netta;Netta rufina;Pato colorado
-0.058;38.873;Marjal de Pego-Oliva ;Alicante;Comunitat Valenciana;2006;Jan;Animalia;Aves;Ardeidae;Ardeola;Ardeola ralloides;Garcilla cangrejera
-0.058;38.873;Marjal de Pego-Oliva ;Alicante;Comunitat Valenciana;2006;Jan;Animalia;Aves;Ardeidae;Nycticorax;Nycticorax nycticorax;Martinete comun
-0.058;38.873;Marjal de Pego-Oliva ;Alicante;Comunitat Valenciana;2006;Jan;Animalia;Aves;Ardeidae;Ardea;Egretta alba;Garceta grande
-0.058;38.873;Marjal de Pego-Oliva ;Alicante;Comunitat Valenciana;2006;Jan;Animalia;Aves;Podicipedidae;Tachybaptus;Tachybaptus ruficollis;Zampullin comun
-0.058;38.873;Marjal de Pego-Oliva ;Alicante;Comunitat Valenciana;2007;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps cristatus;Somormujo lavanco
-0.058;38.873;Marjal de Pego-Oliva ;Alicante;Comunitat Valenciana;2007;Jan;Animalia;Aves;Threskiornithidae;Platalea;Platalea leucorodia;Espatula comun
-0.058;38.873;Marjal de Pego-Oliva ;Alicante;Comunitat Valenciana;2007;Jan;Animalia;Aves;Threskiornithidae;Plegadis;Plegadis falcinellus;Morito comun
-0.058;38.873;Marjal de Pego-Oliva ;Alicante;Comunitat Valenciana;2007;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps nigricollis;Zampullin cuellinegro
-0.058;38.873;Marjal de Pego-Oliva ;Alicante;Comunitat Valenciana;2007;Jan;Animalia;Aves;Anatidae;Tadorna;Tadorna tadorna;Tarro blanco
-0.058;38.873;Marjal de Pego-Oliva ;Alicante;Comunitat Valenciana;2007;Jan;Animalia;Aves;Anatidae;Netta;Netta rufina;Pato colorado
-0.058;38.873;Marjal de Pego-Oliva ;Alicante;Comunitat Valenciana;2007;Jan;Animalia;Aves;Ardeidae;Ixobrychus;Ixobrychus minutus;Avetorillo comun
-0.058;38.873;Marjal de Pego-Oliva ;Alicante;Comunitat Valenciana;2007;Jan;Animalia;Aves;Ardeidae;Ardea;Egretta alba;Garceta grande
-0.058;38.873;Marjal de Pego-Oliva ;Alicante;Comunitat Valenciana;2007;Jan;Animalia;Aves;Ardeidae;Nycticorax;Nycticorax nycticorax;Martinete comun
-0.058;38.873;Marjal de Pego-Oliva ;Alicante;Comunitat Valenciana;2007;Jan;Animalia;Aves;Ardeidae;Ardeola;Ardeola ralloides;Garcilla cangrejera
-0.058;38.873;Marjal de Pego-Oliva ;Alicante;Comunitat Valenciana;2007;Jan;Animalia;Aves;Podicipedidae;Tachybaptus;Tachybaptus ruficollis;Zampullin comun
-0.058;38.873;Marjal de Pego-Oliva ;Alicante;Comunitat Valenciana;2008;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps cristatus;Somormujo lavanco
-0.058;38.873;Marjal de Pego-Oliva ;Alicante;Comunitat Valenciana;2008;Jan;Animalia;Aves;Threskiornithidae;Plegadis;Plegadis falcinellus;Morito comun
-0.058;38.873;Marjal de Pego-Oliva ;Alicante;Comunitat Valenciana;2008;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps nigricollis;Zampullin cuellinegro
-0.058;38.873;Marjal de Pego-Oliva ;Alicante;Comunitat Valenciana;2008;Jan;Animalia;Aves;Anatidae;Tadorna;Tadorna tadorna;Tarro blanco
-0.058;38.873;Marjal de Pego-Oliva ;Alicante;Comunitat Valenciana;2008;Jan;Animalia;Aves;Anatidae;Netta;Netta rufina;Pato colorado
-0.058;38.873;Marjal de Pego-Oliva ;Alicante;Comunitat Valenciana;2008;Jan;Animalia;Aves;Ardeidae;Ixobrychus;Ixobrychus minutus;Avetorillo comun
-0.058;38.873;Marjal de Pego-Oliva ;Alicante;Comunitat Valenciana;2008;Jan;Animalia;Aves;Ardeidae;Ardeola;Ardeola ralloides;Garcilla cangrejera
-0.058;38.873;Marjal de Pego-Oliva ;Alicante;Comunitat Valenciana;2008;Jan;Animalia;Aves;Ardeidae;Ardea;Egretta alba;Garceta grande
-0.058;38.873;Marjal de Pego-Oliva ;Alicante;Comunitat Valenciana;2008;Jan;Animalia;Aves;Ardeidae;Nycticorax;Nycticorax nycticorax;Martinete comun
-0.058;38.873;Marjal de Pego-Oliva ;Alicante;Comunitat Valenciana;2008;Jan;Animalia;Aves;Podicipedidae;Tachybaptus;Tachybaptus ruficollis;Zampullin comun
-0.058;38.873;Marjal de Pego-Oliva ;Alicante;Comunitat Valenciana;2009;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps cristatus;Somormujo lavanco
-0.058;38.873;Marjal de Pego-Oliva ;Alicante;Comunitat Valenciana;2009;Jan;Animalia;Aves;Anatidae;Tadorna;Tadorna tadorna;Tarro blanco
-0.058;38.873;Marjal de Pego-Oliva ;Alicante;Comunitat Valenciana;2009;Jan;Animalia;Aves;Threskiornithidae;Platalea;Platalea leucorodia;Espatula comun
-0.058;38.873;Marjal de Pego-Oliva ;Alicante;Comunitat Valenciana;2009;Jan;Animalia;Aves;Threskiornithidae;Plegadis;Plegadis falcinellus;Morito comun
-0.058;38.873;Marjal de Pego-Oliva ;Alicante;Comunitat Valenciana;2009;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps nigricollis;Zampullin cuellinegro
-0.058;38.873;Marjal de Pego-Oliva ;Alicante;Comunitat Valenciana;2009;Jan;Animalia;Aves;Anatidae;Netta;Netta rufina;Pato colorado
-0.058;38.873;Marjal de Pego-Oliva ;Alicante;Comunitat Valenciana;2009;Jan;Animalia;Aves;Ardeidae;Ixobrychus;Ixobrychus minutus;Avetorillo comun
-0.058;38.873;Marjal de Pego-Oliva ;Alicante;Comunitat Valenciana;2010;Jan;Animalia;Aves;Anatidae;Netta;Netta rufina;Pato colorado
-0.058;38.873;Marjal de Pego-Oliva ;Alicante;Comunitat Valenciana;2010;Jan;Animalia;Aves;Podicipedidae;Tachybaptus;Tachybaptus ruficollis;Zampullin comun
-0.058;38.873;Marjal de Pego-Oliva ;Alicante;Comunitat Valenciana;2011;Jan;Animalia;Aves;Ardeidae;Ardea;Egretta alba;Garceta grande
-0.058;38.873;Marjal de Pego-Oliva ;Alicante;Comunitat Valenciana;2011;Jan;Animalia;Aves;Podicipedidae;Tachybaptus;Tachybaptus ruficollis;Zampullin comun
-0.058;38.873;Marjal de Pego-Oliva ;Alicante;Comunitat Valenciana;2012;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps nigricollis;Zampullin cuellinegro
-0.058;38.873;Marjal de Pego-Oliva ;Alicante;Comunitat Valenciana;2012;Jan;Animalia;Aves;Anatidae;Netta;Netta rufina;Pato colorado
-0.058;38.873;Marjal de Pego-Oliva ;Alicante;Comunitat Valenciana;2012;Jan;Animalia;Aves;Ardeidae;Ardea;Egretta alba;Garceta grande
-0.058;38.873;Marjal de Pego-Oliva ;Alicante;Comunitat Valenciana;2012;Jan;Animalia;Aves;Podicipedidae;Tachybaptus;Tachybaptus ruficollis;Zampullin comun
-0.051;38.864;Marjal de Pego-Oliva ;Alicante;Comunitat Valenciana;2019;Jan;Animalia;Aves;Threskiornithidae;Plegadis;Plegadis falcinellus;Glossy Ibis
-0.051;38.864;Marjal de Pego-Oliva ;Alicante;Comunitat Valenciana;2019;Jan;Animalia;Aves;Ardeidae;Ardea;Ardea alba;Great Egret
-1.867;37.268;Rio Almanzora, tramo bajo;Alicante;Comunitat Valenciana;2003;Jan;Animalia;Aves;Podicipedidae;Tachybaptus;Tachybaptus ruficollis;Zampullin comun
-2.221;36.769;Salinas de Cabo de Gata;Alicante;Comunitat Valenciana;2003;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps nigricollis;Zampullin cuellinegro
-2.221;36.769;Salinas de Cabo de Gata;Alicante;Comunitat Valenciana;2003;Jan;Animalia;Aves;Anatidae;Tadorna;Tadorna tadorna;Tarro blanco
-2.221;36.769;Salinas de Cabo de Gata;Alicante;Comunitat Valenciana;2003;Jan;Animalia;Aves;Threskiornithidae;Platalea;Platalea leucorodia;Espatula comun
0.067;38.645;Salinas de Calpe ;Alicante;Comunitat Valenciana;2001;Jan;Animalia;Aves;Podicipedidae;Tachybaptus;Tachybaptus ruficollis;Zampullin comun
0.067;38.645;Salinas de Calpe ;Alicante;Comunitat Valenciana;2002;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps nigricollis;Zampullin cuellinegro
-2.675;36.698;Salinas de Cerrillos;Alicante;Comunitat Valenciana;2003;Jan;Animalia;Aves;Threskiornithidae;Platalea;Platalea leucorodia;Espatula comun
-2.675;36.698;Salinas de Cerrillos;Alicante;Comunitat Valenciana;2003;Jan;Animalia;Aves;Anatidae;Tadorna;Tadorna tadorna;Tarro blanco
-2.675;36.698;Salinas de Cerrillos;Alicante;Comunitat Valenciana;2003;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps nigricollis;Zampullin cuellinegro
-2.675;36.698;Salinas de Cerrillos;Alicante;Comunitat Valenciana;2003;Jan;Animalia;Aves;Podicipedidae;Tachybaptus;Tachybaptus ruficollis;Zampullin comun
-2.816;36.713;Salinas de Guardias Viejas;Alicante;Comunitat Valenciana;2003;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps cristatus;Somormujo lavanco
-2.816;36.713;Salinas de Guardias Viejas;Alicante;Comunitat Valenciana;2003;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps nigricollis;Zampullin cuellinegro
-2.816;36.713;Salinas de Guardias Viejas;Alicante;Comunitat Valenciana;2003;Jan;Animalia;Aves;Podicipedidae;Tachybaptus;Tachybaptus ruficollis;Zampullin comun
-0.637;38.172;Salinas de Santa Pola ;Alicante;Comunitat Valenciana;2001;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps cristatus;Somormujo lavanco
-0.637;38.172;Salinas de Santa Pola ;Alicante;Comunitat Valenciana;2001;Jan;Animalia;Aves;Anatidae;Tadorna;Tadorna tadorna;Tarro blanco
-0.637;38.172;Salinas de Santa Pola ;Alicante;Comunitat Valenciana;2001;Jan;Animalia;Aves;Podicipedidae;Tachybaptus;Tachybaptus ruficollis;Zampullin comun
-0.545;38.254;Balsares-Carabassi-Clot de Galvany ;Alicante;Comunitat Valenciana;2000;Jan;Animalia;Aves;Anatidae;Netta;Netta rufina;Pato colorado
-0.545;38.254;Balsares-Carabassi-Clot de Galvany ;Alicante;Comunitat Valenciana;2002;Jan;Animalia;Aves;Anatidae;Netta;Netta rufina;Pato colorado
-0.545;38.254;Balsares-Carabassi-Clot de Galvany ;Alicante;Comunitat Valenciana;2002;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps nigricollis;Zampullin cuellinegro
-0.545;38.254;Balsares-Carabassi-Clot de Galvany ;Alicante;Comunitat Valenciana;2002;Jan;Animalia;Aves;Podicipedidae;Tachybaptus;Tachybaptus ruficollis;Zampullin comun
-0.545;38.254;Balsares-Carabassi-Clot de Galvany ;Alicante;Comunitat Valenciana;2005;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps nigricollis;Zampullin cuellinegro
-0.545;38.254;Balsares-Carabassi-Clot de Galvany ;Alicante;Comunitat Valenciana;2005;Jan;Animalia;Aves;Podicipedidae;Tachybaptus;Tachybaptus ruficollis;Zampullin comun
-0.545;38.254;Balsares-Carabassi-Clot de Galvany ;Alicante;Comunitat Valenciana;2006;Jan;Animalia;Aves;Anatidae;Netta;Netta rufina;Pato colorado
-0.545;38.254;Balsares-Carabassi-Clot de Galvany ;Alicante;Comunitat Valenciana;2006;Jan;Animalia;Aves;Podicipedidae;Tachybaptus;Tachybaptus ruficollis;Zampullin comun
-0.545;38.254;Balsares-Carabassi-Clot de Galvany ;Alicante;Comunitat Valenciana;2007;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps nigricollis;Zampullin cuellinegro
-0.545;38.254;Balsares-Carabassi-Clot de Galvany ;Alicante;Comunitat Valenciana;2007;Jan;Animalia;Aves;Podicipedidae;Tachybaptus;Tachybaptus ruficollis;Zampullin comun
-0.545;38.254;Balsares-Carabassi-Clot de Galvany ;Alicante;Comunitat Valenciana;2008;Jan;Animalia;Aves;Podicipedidae;Tachybaptus;Tachybaptus ruficollis;Zampullin comun
-0.545;38.254;Balsares-Carabassi-Clot de Galvany ;Alicante;Comunitat Valenciana;2010;Jan;Animalia;Aves;Podicipedidae;Tachybaptus;Tachybaptus ruficollis;Zampullin comun
-0.545;38.254;Balsares-Carabassi-Clot de Galvany ;Alicante;Comunitat Valenciana;2011;Jan;Animalia;Aves;Anatidae;Netta;Netta rufina;Pato colorado
-0.545;38.254;Balsares-Carabassi-Clot de Galvany ;Alicante;Comunitat Valenciana;2011;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps nigricollis;Zampullin cuellinegro
-0.545;38.254;Balsares-Carabassi-Clot de Galvany ;Alicante;Comunitat Valenciana;2011;Jan;Animalia;Aves;Ardeidae;Ixobrychus;Ixobrychus minutus;Avetorillo comun
-0.545;38.254;Balsares-Carabassi-Clot de Galvany ;Alicante;Comunitat Valenciana;2011;Jan;Animalia;Aves;Podicipedidae;Tachybaptus;Tachybaptus ruficollis;Zampullin comun
-0.545;38.254;Balsares-Carabassi-Clot de Galvany ;Alicante;Comunitat Valenciana;2012;Jan;Animalia;Aves;Podicipedidae;Tachybaptus;Tachybaptus ruficollis;Zampullin comun
-0.451;38.75;Cocentaina;Alicante;Comunitat Valenciana;2017;Sep;Animalia;Amphibia;Bufonidae;Bufo;Bufo spinosus;Spiny Toad
-0.5;38.7;Cocentaina;Alicante;Comunitat Valenciana;2018;Feb;Animalia;Amphibia;Alytidae;Alytes;Alytes obstetricans;Midwife Toad
-0.5;38.75;Cocentaina;Alicante;Comunitat Valenciana;2018;Feb;Animalia;Amphibia;Alytidae;Alytes;Alytes obstetricans;Midwife Toad
-0.55;38.7;Cocentaina;Alicante;Comunitat Valenciana;2018;Feb;Animalia;Mammalia;Canidae;Vulpes;Vulpes vulpes;Red Fox
-0.55;38.75;Cocentaina;Alicante;Comunitat Valenciana;2018;Feb;Animalia;Mammalia;Canidae;Vulpes;Vulpes vulpes;Red Fox
-0.5;38.7;Cocentaina;Alicante;Comunitat Valenciana;2019;Jan;Animalia;Mammalia;Mustelidae;Meles;Meles meles;Eurasian Badger
-0.5;38.7;Cocentaina;Alicante;Comunitat Valenciana;2019;Feb;Animalia;Mammalia;Canidae;Vulpes;Vulpes vulpes;Red Fox
-0.5;38.7;Cocentaina;Alicante;Comunitat Valenciana;2019;Mar;Animalia;Mammalia;Canidae;Vulpes;Vulpes vulpes;Red Fox
-0.478;38.729;Cocentaina;Alicante;Comunitat Valenciana;2019;Feb;Animalia;Mammalia;Mustelidae;Meles;Meles meles;Eurasian Badger
-0.473;38.737;Cocentaina;Alicante;Comunitat Valenciana;2019;Feb;Animalia;Mammalia;Mustelidae;Meles;Meles meles;Eurasian Badger
-0.465;38.737;Cocentaina;Alicante;Comunitat Valenciana;2019;Mar;Animalia;Mammalia;Mustelidae;Meles;Meles meles;Eurasian Badger
-0.45;38.7;Cocentaina;Alicante;Comunitat Valenciana;2019;Mar;Animalia;Mammalia;Canidae;Vulpes;Vulpes vulpes;Red Fox
