min_temp;long;lat;max_temp;elevation;isothermality;mean_temp;precip;seasonal_temp;new;community
0.1;-5.6;42;28;718;39.7;12.2;36.9;603.1;42.0,-5.6;Castilla y Leon
0.2;-5.5;42;28.1;741;39.2;12.1;35.8;610;42.0,-5.5;Castilla y Leon
0.1;-5.4;42;28.9;769;39;12.1;34.6;627.1;42.0,-5.4;Castilla y Leon
0.2;-5.3;42;29;736;39.4;12.2;33.7;624;42.0,-5.3;Castilla y Leon
0.1;-5.2;42;28.9;754;39.3;12.1;33.8;624.5;42.0,-5.2;Castilla y Leon
0;-5.1;42;28.9;780;39.4;11.9;33.1;625.1;42.0,-5.1;Castilla y Leon
0;-5;42;29;771;39.6;11.9;32.9;625.2;42.0,-5.0;Castilla y Leon
-0.1;-4.9;42;29.2;761;39.6;11.9;33.3;627.7;42.0,-4.9;Castilla y Leon
-0.1;-4.8;42;29.4;751;39.5;12;33.3;630.7;42.0,-4.8;Castilla y Leon
-0.1;-4.7;42;29.4;740;39.7;12;34.4;629.6;42.0,-4.7;Castilla y Leon
-0.2;-4.6;42;29.2;759;39.7;12;35.4;627.3;42.0,-4.6;Castilla y Leon
-0.1;-4.5;42;29.1;764;39.7;12;36.5;626;42.0,-4.5;Castilla y Leon
-0.5;-4.4;42;29.3;808;39.9;11.7;33.9;632.8;42.0,-4.4;Castilla y Leon
-0.4;-4.3;42;29.1;771;40.1;11.9;32.7;627.8;42.0,-4.3;Castilla y Leon
-0.5;-4.2;42;29.1;810;40;11.7;32.1;632.7;42.0,-4.2;Castilla y Leon
-0.7;-4.1;42;29.1;849;39.9;11.5;30.4;635.6;42.0,-4.1;Castilla y Leon
-0.7;-4;42;28.9;866;39.7;11.4;30.4;635.7;42.0,-4.0;Castilla y Leon
-0.7;-3.9;42;29.1;844;40.1;11.5;29.3;638.8;42.0,-3.9;Castilla y Leon
-0.7;-3.8;42;29;861;39.8;11.5;28.9;640.2;42.0,-3.8;Castilla y Leon
-0.8;-3.7;42;28.9;879;39.6;11.4;28.2;639.4;42.0,-3.7;Castilla y Leon
-0.9;-3.6;42;28.6;926;39.4;11.1;28.2;639.5;42.0,-3.6;Castilla y Leon
-1.1;-3.5;42;27.9;974;38.8;10.8;28.1;634.5;42.0,-3.5;Castilla y Leon
-1.5;-3.4;42;27.6;1012;39;10.4;26.6;633.5;42.0,-3.4;Castilla y Leon
-1.6;-3.3;42;27.4;1017;39.5;10.3;27.1;629.8;42.0,-3.3;Castilla y Leon
-2.2;-3.2;42;26.3;1162;39.1;9.5;28;622.4;42.0,-3.2;Castilla y Leon
-3.2;-3.1;42;23.6;1456;37;7.7;29.3;609;42.0,-3.1;Castilla y Leon
-3.5;-3;42;23.2;1543;36.3;7.2;29.5;609.7;42.0,-3.0;Castilla y Leon
-4.6;-2.9;42;23.1;1697;36.7;6.4;28.9;629.3;42.0,-2.9;Castilla y Leon
-4.1;-2.8;42;23.2;1616;37.1;6.7;28;616.3;42.0,-2.8;Castilla y Leon
-4;-2.7;42;22.6;1626;36.6;6.6;27.9;606;42.0,-2.7;Castilla y Leon
-4.2;-2.6;42;22.7;1605;37.2;6.6;27;606.9;42.0,-2.6;Castilla y Leon
-3.9;-2.5;42;23.3;1571;38.1;6.9;26.8;601.8;42.0,-2.5;Castilla y Leon
-3.1;-2.4;42;26.2;1251;40.6;8.7;25.7;612.5;42.0,-2.4;Castilla y Leon
-3.1;-2.3;42;25.8;1293;40.3;8.5;25.4;607.6;42.0,-2.3;Castilla y Leon
-2.4;-2.2;42;25.9;1169;40.2;9;26.3;599;42.0,-2.2;Castilla y Leon
-1.7;-2.1;42;26.5;1048;39.9;9.8;26.8;601.2;42.0,-2.1;La Rioja
-0.4;-2;42;28.1;789;40.2;11.4;27.1;611.1;42.0,-2.0;La Rioja
1.1;-1.9;42;29.2;535;39.8;12.9;27.2;613.5;42.0,-1.9;La Rioja
1.4;-1.8;42;29.6;461;39.6;13.4;26.2;615.5;42.0,-1.8;Navarra - Nafarroa
1.9;-1.7;42;30;348;39.6;14;25.4;615.9;42.0,-1.7;Navarra - Nafarroa
2.1;-1.6;42;29.8;300;39.6;14.2;24.8;609.7;42.0,-1.6;Navarra - Nafarroa
2.3;-1.5;42;29.7;285;39.3;14.3;23.8;606.4;42.0,-1.5;Navarra - Nafarroa
1.7;-1.4;42;29.7;451;38.6;13.6;23.9;622.3;42.0,-1.4;Navarra - Nafarroa
1.8;-1.3;42;29.6;430;38.7;13.7;23;618.4;42.0,-1.3;Aragon
2.3;-1.2;42;29.6;296;39;14.3;23.7;609.5;42.0,-1.2;Aragon
1.9;-1.1;42;29.9;368;38.6;14.1;24.1;625.3;42.0,-1.1;Aragon
1.5;-1;42;30.1;484;37.9;13.6;24;640.4;42.0,-1.0;Aragon
1.8;-0.9;42;30.4;473;37.3;13.8;23.8;648.4;42.0,-0.9;Aragon
2.2;-0.8;42;31.4;373;37.5;14.6;23.6;657.1;42.0,-0.8;Aragon
2.1;-0.7;42;31.5;409;37.1;14.5;23.7;664.4;42.0,-0.7;Aragon
2.2;-0.6;42;31.4;394;36.9;14.6;24.3;664.5;42.0,-0.6;Aragon
2;-0.5;42;31.9;436;36.3;14.6;25.1;680.5;42.0,-0.5;Aragon
2.1;-0.4;42;31.9;405;36;14.8;26.3;683.9;42.0,-0.4;Aragon
1.7;-0.3;42;32.5;479;35.4;14.6;27.6;706.4;42.0,-0.3;Aragon
1.7;-0.2;42;32.7;476;35.7;14.6;26.9;708.6;42.0,-0.2;Aragon
1.7;-0.1;42;32.5;440;36.1;14.7;26.6;701.6;42.0,-0.1;Aragon
1.6;0;42;32.2;462;36.5;14.5;26;696.9;42.0,-0.0;Aragon
1.7;0.1;42;32.2;389;36.9;14.8;26;688.4;42.0,0.1;Aragon
1.5;0.2;42;32;364;36.9;14.7;26.3;682.7;42.0,0.2;Aragon
0.1;0.3;42;30.6;697;36.5;12.9;24.6;677.5;42.0,0.3;Aragon
-0.5;0.4;42;30.1;771;36.8;12.4;24;671.5;42.0,0.4;Aragon
-0.8;0.5;42;29.8;794;37.2;12.1;23.4;667.8;42.0,0.5;Aragon
-0.3;0.6;42;29;738;36.3;12.2;23.1;657.7;42.0,0.6;Aragon
-1.2;0.7;42;28;917;36.8;11.2;21.9;652.8;42.0,0.7;Cataluna
-1.6;0.8;42;27.6;968;37.5;10.8;21.3;645.7;42.0,0.8;Cataluna
-0.3;0.9;42;28.4;653;36.6;12.2;23.2;648.4;42.0,0.9;Cataluna
-1.8;1;42;26.9;1007;37.3;10.5;20.9;640;42.0,1.0;Cataluna
-0.9;1.1;42;27.1;850;37.6;11.2;23;626.3;42.0,1.1;Cataluna
-0.3;1.2;42;27.2;701;37.1;11.8;24.3;622.5;42.0,1.2;Cataluna
0.2;1.3;42;27.7;560;37.2;12.4;25.7;621.7;42.0,1.3;Cataluna
-0.2;1.4;42;27.1;677;37.1;11.9;25.8;620.1;42.0,1.4;Cataluna
-0.4;1.5;42;26.5;764;37.1;11.4;26;609.5;42.0,1.5;Cataluna
-0.7;1.6;42;25.7;849;37.2;11;26;596.3;42.0,1.6;Cataluna
-1;1.7;42;25.7;908;37.5;10.8;25.4;598.2;42.0,1.7;Cataluna
-0.5;1.8;42;26.4;753;37.9;11.5;27.9;599.2;42.0,1.8;Cataluna
0.1;1.9;42;27.4;553;38.1;12.5;29.1;605.2;42.0,1.9;Cataluna
-0.2;2;42;27;664;38;12;29.5;604.5;42.0,2.0;Cataluna
-0.4;2.1;42;25.9;768;37.1;11.4;25.4;593.3;42.0,2.1;Cataluna
0;2.2;42;26.4;674;37.1;11.9;23.7;594.9;42.0,2.2;Cataluna
0.1;2.3;42;27.4;555;37.7;12.5;22;602.6;42.0,2.3;Cataluna
-0.4;2.4;42;25.6;789;36.8;11.3;20.4;589.1;42.0,2.4;Cataluna
-0.7;2.5;42;24.4;936;36.1;10.5;19.5;575.9;42.0,2.5;Cataluna
1.4;2.6;42;26.8;390;37.9;13.1;21.6;564.2;42.0,2.6;Cataluna
1.5;2.7;42;26.9;391;37.8;13.1;22.4;564.2;42.0,2.7;Cataluna
2;2.8;42;28.2;171;39;14.2;23.7;573.1;42.0,2.8;Cataluna
2.4;2.9;42;28.4;103;38.8;14.6;25.9;572.5;42.0,2.9;Cataluna
2.6;3;42;28.3;80;38.6;14.6;28.1;568.2;42.0,3.0;Cataluna
3.3;3.1;42;28.1;37;38.4;15.1;33.3;558.2;42.0,3.1;Cataluna
3.8;3.2;42;27.8;48;37.4;15.1;34.5;549;42.0,3.2;Cataluna
6.3;-8.9;41.9;23.1;60;43.3;14;51.6;362.7;41.9,-8.9;Galicia
5.7;-8.8;41.9;23.8;125;42.9;13.8;51.5;388.4;41.9,-8.8;Norte
4.5;-8.7;41.9;24;319;41.7;13.1;51.1;416.8;41.9,-8.7;Norte
4.4;-8.6;41.9;24.5;276;42.4;13.3;51.2;422.4;41.9,-8.6;Norte
3.2;-8.5;41.9;24.1;544;40.4;12.3;50.3;449.3;41.9,-8.5;Norte
3.8;-8.4;41.9;25.8;351;42.4;13.5;50.2;458.7;41.9,-8.4;Norte
3.1;-8.3;41.9;25.4;527;41.1;12.7;49.4;476.1;41.9,-8.3;Norte
2.9;-8.2;41.9;25.5;551;40.3;12.6;49.8;487.6;41.9,-8.2;Galicia
2.6;-8.1;41.9;25.4;572;40.2;12.5;49.9;493.2;41.9,-8.1;Galicia
1.5;-8;41.9;24.1;873;37.7;11;48.2;512.3;41.9,-8.0;Galicia
0.3;-7.9;41.9;23;1104;37;9.7;46.8;520.1;41.9,-7.9;Norte
0.4;-7.8;41.9;23.1;1075;36.9;9.8;46.5;521.5;41.9,-7.8;Galicia
0.5;-7.7;41.9;24;1061;36.9;10.1;46.9;535.2;41.9,-7.7;Norte
1.4;-7.6;41.9;25.9;745;39.8;11.7;50;526.1;41.9,-7.6;Galicia
1.8;-7.5;41.9;26.2;676;40.2;12.1;51.2;521;41.9,-7.5;Galicia
1.9;-7.4;41.9;26.4;617;41;12.3;52;517;41.9,-7.4;Galicia
0.9;-7.3;41.9;25.6;814;39.1;11.3;49.8;536.9;41.9,-7.3;Galicia
1.4;-7.2;41.9;26.1;687;40;12;50.8;528.4;41.9,-7.2;Galicia
1.2;-7.1;41.9;26.4;695;39.7;12;50.1;539.3;41.9,-7.1;Norte
0.3;-7;41.9;26;844;38.6;11.3;48.6;557.7;41.9,-7.0;Norte
-0.2;-6.9;41.9;26.5;830;38.7;11.3;48.4;574;41.9,-6.9;Norte
-0.3;-6.8;41.9;26.8;852;38.2;11.3;47.9;586.4;41.9,-6.8;Norte
0.2;-6.7;41.9;27.9;700;39.2;12.1;48.3;586.9;41.9,-6.7;Norte
-0.2;-6.6;41.9;27.8;773;38.6;11.7;47.5;597.9;41.9,-6.6;Norte
-0.2;-6.5;41.9;27.8;758;38.7;11.7;47.3;596.9;41.9,-6.5;Castilla y Leon
-0.8;-6.4;41.9;27.3;882;38.4;11;45.9;602.6;41.9,-6.4;Castilla y Leon
-0.9;-6.3;41.9;26.7;932;37.7;10.8;44.6;600.8;41.9,-6.3;Castilla y Leon
-0.9;-6.2;41.9;26.6;957;37.5;10.7;43.9;602.5;41.9,-6.2;Castilla y Leon
-0.7;-6.1;41.9;26.8;920;37.6;10.8;43.9;602.2;41.9,-6.1;Castilla y Leon
-0.5;-6;41.9;27.4;875;37.9;11.2;42.9;607.5;41.9,-6.0;Castilla y Leon
0;-5.9;41.9;28.4;766;38.8;11.9;41.1;613.7;41.9,-5.9;Castilla y Leon
0.1;-5.8;41.9;28.4;732;39.3;12.1;40.5;608.6;41.9,-5.8;Castilla y Leon
0.2;-5.7;41.9;28.2;713;39.6;12.1;39.2;603.5;41.9,-5.7;Castilla y Leon
2.8;-7.6;41;25.7;668;38.8;12.4;57.2;502.1;41.0,-7.6;Norte
2.6;-7.5;41;25.7;709;38.6;12.3;56.6;508.6;41.0,-7.5;Norte
2.5;-7.4;41;25.7;696;38.9;12.3;55.9;511.1;41.0,-7.4;Norte
3;-7.3;41;26;557;40.6;13;55.7;495.3;41.0,-7.3;Otras
3.3;-7.2;41;26.5;524;40.7;13.3;55.1;499.7;41.0,-7.2;Otras
4.3;-7.1;41;27.1;314;42.4;14.4;55.7;476.5;41.0,-7.1;Norte
4;-7;41;27.1;367;41.6;14.2;55.1;490.7;41.0,-7.0;Norte
3.6;-6.9;41;27.3;410;40.6;14;55.6;507.1;41.0,-6.9;Castilla y Leon
3.2;-6.8;41;27.4;433;40;13.8;55.6;516.8;41.0,-6.8;Castilla y Leon
2.3;-6.7;41;27.5;592;39.3;13.1;55.7;545;41.0,-6.7;Castilla y Leon
1.5;-6.6;41;27.6;693;39.3;12.5;55.9;560.1;41.0,-6.6;Castilla y Leon
1.2;-6.5;41;28.2;714;39.7;12.4;56.3;573;41.0,-6.5;Castilla y Leon
0.8;-6.4;41;28.7;764;39.7;12.2;55.7;591;41.0,-6.4;Castilla y Leon
0.6;-6.3;41;28.7;801;39.5;12.1;54.7;597.7;41.0,-6.3;Castilla y Leon
0.5;-6.2;41;29.1;816;39.4;12;53.1;606.8;41.0,-6.2;Castilla y Leon
0.4;-6.1;41;29.4;809;39.4;12.1;52.1;612.1;41.0,-6.1;Castilla y Leon
0.4;-6;41;29.7;807;39.5;12.1;50;619.7;41.0,-6.0;Castilla y Leon
0.3;-5.9;41;29.1;794;39.5;12.1;45.7;614.1;41.0,-5.9;Castilla y Leon
0.2;-5.8;41;28.9;794;40;12.1;43.7;611.1;41.0,-5.8;Castilla y Leon
0;-5.7;41;29;801;40.4;12;40.5;613.7;41.0,-5.7;Castilla y Leon
-0.1;-5.6;41;29.5;817;40.5;12;37.6;623.6;41.0,-5.6;Castilla y Leon
-0.3;-5.5;41;29.5;837;40.6;11.9;35.3;625;41.0,-5.5;Castilla y Leon
-0.4;-5.4;41;29;848;40.7;11.7;32.7;623;41.0,-5.4;Castilla y Leon
-0.3;-5.3;41;29.4;820;40.4;11.9;32.4;627.7;41.0,-5.3;Castilla y Leon
-0.3;-5.2;41;29.4;814;40.2;11.9;32.2;628.9;41.0,-5.2;Castilla y Leon
-0.3;-5.1;41;29.4;818;40;11.9;31.7;630.1;41.0,-5.1;Castilla y Leon
-0.3;-5;41;29.4;823;39.8;11.9;31.5;633.1;41.0,-5.0;Castilla y Leon
-0.5;-4.9;41;29.3;826;40.2;11.8;32.5;633.2;41.0,-4.9;Castilla y Leon
-0.7;-4.8;41;28.8;855;40.2;11.6;32;631.4;41.0,-4.8;Castilla y Leon
-0.6;-4.7;41;28.9;834;40.7;11.7;32.7;628.3;41.0,-4.7;Castilla y Leon
-0.7;-4.6;41;28.8;879;39.9;11.4;32.1;635.3;41.0,-4.6;Castilla y Leon
-0.7;-4.5;41;28.9;871;39.7;11.5;32.9;637.5;41.0,-4.5;Castilla y Leon
-0.8;-4.4;41;28.6;912;38.8;11.4;31.4;652.4;41.0,-4.4;Castilla y Leon
-0.7;-4.3;41;28.6;884;38.4;11.6;31;657.1;41.0,-4.3;Castilla y Leon
-0.8;-4.2;41;28.3;921;37.6;11.5;30.6;663.3;41.0,-4.2;Castilla y Leon
-1;-4.1;41;27.9;980;36.6;11.3;30.7;671.7;41.0,-4.1;Castilla y Leon
-1.3;-4;41;27.7;1055;36.3;10.9;31.8;677.4;41.0,-4.0;Castilla y Leon
-2.3;-3.9;41;24.5;1451;33.4;8.6;38.3;651.2;41.0,-3.9;Castilla y Leon
-2.4;-3.8;41;24.2;1483;33.2;8.4;37.7;645.7;41.0,-3.8;Castilla y Leon
-2.3;-3.7;41;24.9;1482;34.6;8.7;37.6;646.7;41.0,-3.7;Comunidad de Madrid
-1.5;-3.6;41;27.5;1160;37;10.5;33.3;662.1;41.0,-3.6;Comunidad de Madrid
-1.6;-3.5;41;27.5;1162;37;10.4;32.7;661.3;41.0,-3.5;Comunidad de Madrid
-1.7;-3.4;41;26.4;1257;35.7;9.8;33.3;651.2;41.0,-3.4;Comunidad de Madrid
-1.3;-3.3;41;28;1085;36.9;10.8;32.4;660.8;41.0,-3.3;Castilla-La Mancha
-1.5;-3.2;41;27.8;1128;37.1;10.6;32.3;659.2;41.0,-3.2;Castilla-La Mancha
-1.6;-3.1;41;27.4;1187;36.9;10.3;33.6;654.8;41.0,-3.1;Castilla-La Mancha
-1.2;-3;41;29;992;38.2;11.4;32.3;663.5;41.0,-3.0;Castilla-La Mancha
-1.3;-2.9;41;29.5;977;39.3;11.5;33.4;666.7;41.0,-2.9;Castilla-La Mancha
-1.3;-2.8;41;29.4;968;39.2;11.5;34.3;663.8;41.0,-2.8;Castilla-La Mancha
-1.7;-2.7;41;29.2;1037;39.3;11.2;34.7;664.6;41.0,-2.7;Castilla-La Mancha
-2;-2.6;41;29.3;1086;40.1;11;33.8;665.8;41.0,-2.6;Castilla-La Mancha
-2.4;-2.5;41;29.1;1139;40.7;10.7;33.5;664;41.0,-2.5;Castilla-La Mancha
-2.5;-2.4;41;29.1;1160;41.5;10.6;33.7;658.1;41.0,-2.4;Castilla-La Mancha
-2.9;-2.3;41;28.8;1235;41.9;10.2;32.9;655.4;41.0,-2.3;Castilla-La Mancha
-3.2;-2.2;41;28.6;1290;42.3;9.9;32.1;653.6;41.0,-2.2;Castilla-La Mancha
-3;-2.1;41;28.9;1259;42.9;10.1;31.4;649.4;41.0,-2.1;Castilla-La Mancha
-2.6;-2;41;29;1168;43.1;10.5;31.3;642.5;41.0,-2.0;Castilla-La Mancha
-2.8;-1.9;41;29.2;1194;44.2;10.5;29.5;638.7;41.0,-1.9;Castilla-La Mancha
-2.5;-1.8;41;29.5;1130;44.1;10.8;29.8;640.1;41.0,-1.8;Castilla-La Mancha
-2.3;-1.7;41;29.7;1072;43.7;11;30.7;642.7;41.0,-1.7;Castilla-La Mancha
-2.5;-1.6;41;30;1058;44.2;11.1;31.7;647.3;41.0,-1.6;Aragon
-2.6;-1.5;41;29.9;1082;43.8;11;33.1;649.6;41.0,-1.5;Aragon
-1.6;-1.4;41;30.6;890;42.6;12;41.7;655.9;41.0,-1.4;Aragon
-2.5;-1.3;41;30.2;1011;43.1;11.2;40.6;658.9;41.0,-1.3;Aragon
-2.8;-1.2;41;29.8;1091;43;10.8;38.7;660.7;41.0,-1.2;Aragon
-3.3;-1.1;41;28.7;1238;42.5;9.8;35.8;653.5;41.0,-1.1;Aragon
-2.6;-1;41;29.2;1112;42.5;10.5;38.7;651.7;41.0,-1.0;Aragon
-1.5;-0.9;41;30.8;839;42.9;12.1;39.8;659.9;41.0,-0.9;Aragon
-1.3;-0.8;41;31;791;42.8;12.4;38.5;660.9;41.0,-0.8;Aragon
-0.9;-0.7;41;30.9;741;42.3;12.6;37.9;659.2;41.0,-0.7;Aragon
-0.2;-0.6;41;31;650;41.8;13.1;37;655;41.0,-0.6;Aragon
0.1;-0.5;41;31.2;590;41.5;13.5;36.3;655.5;41.0,-0.5;Aragon
0.5;-0.4;41;31.8;519;41.7;13.9;33.6;655.8;41.0,-0.4;Aragon
0.8;-0.3;41;32.1;452;41.5;14.3;32.5;657.8;41.0,-0.3;Aragon
1.3;-0.2;41;32;375;41.5;14.7;32.3;650.9;41.0,-0.2;Aragon
1.5;-0.1;41;31.8;363;41;14.8;33.6;649.1;41.0,-0.1;Aragon
1.4;0;41;31.8;413;40.8;14.5;32.7;652.9;41.0,-0.0;Aragon
1.4;0.1;41;31.5;408;40.7;14.5;33.5;648.5;41.0,0.1;Aragon
1.6;0.2;41;31.5;387;40.5;14.6;34.1;645;41.0,0.2;Aragon
1.5;0.3;41;30.7;426;40.1;14.3;33.7;634.6;41.0,0.3;Cataluna
1.9;0.4;41;30.7;386;39.9;14.6;34.7;629.2;41.0,0.4;Cataluna
2.3;0.5;41;30.4;375;39.4;14.6;35.3;618.8;41.0,0.5;Cataluna
4.1;0.6;41;30.9;73;39.1;16.3;40.9;600.8;41.0,0.6;Cataluna
2.9;0.7;41;29.9;285;38.8;15;37.8;603.9;41.0,0.7;Cataluna
2;0.8;41;28.7;461;38.5;13.8;35.1;597.7;41.0,0.8;Cataluna
3.2;0.9;41;28.7;346;38.8;14.6;35.7;575.5;41.0,0.9;Cataluna
7.1;-15.6;28;25.7;1092;44.1;14.6;73.3;362.4;28.0,-15.6;Islas Canarias
8.8;-15.5;28;26.1;777;45.7;16;72.3;327.3;28.0,-15.5;Islas Canarias
13.9;-15.4;28;28.3;58;52.7;20.5;75.1;253.9;28.0,-15.4;Islas Canarias
5.8;-8.7;40.9;22.5;8;46.3;14.5;56.3;330;40.9,-8.7;Otras
5.4;-8.6;40.9;23.6;29;46.8;14.6;55.6;354.9;40.9,-8.6;Otras
5;-8.5;40.9;24.3;138;45.9;14.4;54.6;382.8;40.9,-8.5;Norte
3.9;-8.4;40.9;24.9;418;42.2;13.4;54.7;437.4;40.9,-8.4;Norte
2.9;-8.3;40.9;24.5;711;38.5;12.1;55;478.6;40.9,-8.3;Norte
2.9;-8.2;40.9;25;720;38.1;12.2;55.5;491.1;40.9,-8.2;Norte
3.2;-8.1;40.9;25.8;678;38.4;12.5;56.1;499.7;40.9,-8.1;Otras
3.7;-8;40.9;26.1;521;40.2;13.2;57.1;478.4;40.9,-8.0;Otras
3.1;-7.9;40.9;26.3;642;39.5;12.7;58.3;500;40.9,-7.9;Otras
2.4;-7.8;40.9;26.2;765;38.7;12.1;57.6;519.8;40.9,-7.8;Otras
2.1;-7.7;40.9;25.9;818;38.4;11.8;57.2;526.7;40.9,-7.7;Norte
2.2;-7.6;40.9;25.7;815;38;11.8;57.3;525.2;40.9,-7.6;Norte
2.5;-7.5;40.9;25.9;740;38.4;12.2;57.2;520.8;40.9,-7.5;Norte
2.1;-7.4;40.9;25.7;817;37.8;11.9;55.8;530.6;40.9,-7.4;Norte
2.7;-7.3;40.9;26.3;680;39;12.6;55.9;520.1;40.9,-7.3;Otras
3.4;-7.2;40.9;27;495;41.1;13.6;55.9;504.8;40.9,-7.2;Otras
3.6;-7.1;40.9;27.2;468;40.7;13.8;55.6;508.4;40.9,-7.1;Otras
2.9;-7;40.9;27;590;39.7;13.2;54.6;525.2;40.9,-7.0;Otras
2.5;-6.9;40.9;27.2;614;39.5;13;55;538.8;40.9,-6.9;Otras
2.5;-6.8;40.9;27.5;586;39.5;13.2;55.3;541.6;40.9,-6.8;Castilla y Leon
1.9;-6.7;40.9;27.5;686;39.2;12.6;55.5;556.2;40.9,-6.7;Castilla y Leon
1.5;-6.6;40.9;27.7;729;39.2;12.4;56.1;564.4;40.9,-6.6;Castilla y Leon
1.4;-6.5;40.9;27.9;740;39.1;12.4;56.8;572.2;40.9,-6.5;Castilla y Leon
1.1;-6.4;40.9;28.3;754;38.9;12.3;56.7;586.1;40.9,-6.4;Castilla y Leon
0.9;-6.3;40.9;28.7;754;39.2;12.4;55.5;595;40.9,-6.3;Castilla y Leon
0.8;-6.2;40.9;29.2;768;39.6;12.4;53.7;603.2;40.9,-6.2;Castilla y Leon
0.6;-6.1;40.9;29.3;799;39.3;12.2;52.1;608.8;40.9,-6.1;Castilla y Leon
0.4;-6;40.9;29;816;39.3;12;50.4;609.3;40.9,-6.0;Castilla y Leon
0.2;-5.9;40.9;28.9;843;39.2;11.9;46.1;616.3;40.9,-5.9;Castilla y Leon
0;-5.8;40.9;29.3;859;39.2;11.9;43.8;624.6;40.9,-5.8;Castilla y Leon
-0.1;-5.7;40.9;29.6;862;39.7;11.9;41;631.5;40.9,-5.7;Castilla y Leon
-0.2;-5.6;40.9;29.7;874;39.6;11.9;38.7;636;40.9,-5.6;Castilla y Leon
-0.2;-5.5;40.9;29.7;861;39.7;12;35.9;635.4;40.9,-5.5;Castilla y Leon
-0.4;-5.4;40.9;29.2;845;40.3;11.9;33.9;628;40.9,-5.4;Castilla y Leon
-0.5;-5.3;40.9;29.2;879;39.6;11.7;33.4;634.2;40.9,-5.3;Castilla y Leon
-0.6;-5.2;40.9;29.1;896;39.3;11.6;32.9;636.1;40.9,-5.2;Castilla y Leon
-0.7;-5.1;40.9;28.8;938;38.9;11.4;32.9;637.9;40.9,-5.1;Castilla y Leon
-0.7;-5;40.9;28.8;939;38.8;11.4;31.7;639.3;40.9,-5.0;Castilla y Leon
-0.7;-4.9;40.9;28.9;904;39.7;11.5;31.4;637.3;40.9,-4.9;Castilla y Leon
-0.7;-4.8;40.9;29;886;39.8;11.6;31.7;639.3;40.9,-4.8;Castilla y Leon
-0.7;-4.7;40.9;28.9;890;39.4;11.6;31.9;639.6;40.9,-4.7;Castilla y Leon
-0.8;-4.6;40.9;28.6;920;39.1;11.4;30.8;639.5;40.9,-4.6;Castilla y Leon
-0.8;-4.5;40.9;28;976;37.9;11.2;31.4;642.4;40.9,-4.5;Castilla y Leon
-0.9;-4.4;40.9;27.8;983;37.1;11.1;31.1;652.1;40.9,-4.4;Castilla y Leon
-0.8;-4.3;40.9;28;976;36.9;11.3;30.3;660.7;40.9,-4.3;Castilla y Leon
-0.9;-4.2;40.9;27.6;1002;36.3;11.2;30.4;667.4;40.9,-4.2;Castilla y Leon
-1.2;-4.1;40.9;26.7;1122;34.8;10.6;32.6;667.3;40.9,-4.1;Castilla y Leon
-1.5;-4;40.9;25.2;1283;33.3;9.6;35.6;653.2;40.9,-4.0;Castilla y Leon
-1.9;-3.9;40.9;24.6;1330;33.4;9.2;36.7;647.2;40.9,-3.9;Comunidad de Madrid
-2.2;-3.8;40.9;24.7;1471;33.9;8.8;39;649.1;40.9,-3.8;Comunidad de Madrid
-1.6;-3.7;40.9;26.1;1344;34.9;9.7;36.7;659.7;40.9,-3.7;Comunidad de Madrid
-0.9;-3.6;40.9;28.4;1068;36.4;11.3;33.5;673.2;40.9,-3.6;Comunidad de Madrid
-0.3;-3.5;40.9;29.4;920;37.2;12;33.4;670.6;40.9,-3.5;Comunidad de Madrid
-0.6;-3.4;40.9;30.2;844;38.3;12.3;34.5;674.6;40.9,-3.4;Castilla-La Mancha
-0.8;-3.3;40.9;29.9;903;38.2;12;34.2;675.5;40.9,-3.3;Castilla-La Mancha
-0.7;-3.2;40.9;30.2;865;38.3;12.2;34.2;676.3;40.9,-3.2;Castilla-La Mancha
-0.7;-3.1;40.9;30.7;801;39.2;12.6;34.9;676.5;40.9,-3.1;Castilla-La Mancha
-0.8;-3;40.9;30.2;839;39.3;12.3;35.3;669.8;40.9,-3.0;Castilla-La Mancha
-1.6;-2.9;40.9;29.6;1006;39.6;11.5;34.4;669.9;40.9,-2.9;Castilla-La Mancha
-1.8;-2.8;40.9;29.5;1045;40.1;11.3;34.8;669.4;40.9,-2.8;Castilla-La Mancha
-1.7;-2.7;40.9;29.7;1026;40.2;11.4;35.5;668.7;40.9,-2.7;Castilla-La Mancha
-1.6;-2.6;40.9;29.5;1045;39.9;11.4;36.7;668.3;40.9,-2.6;Castilla-La Mancha
-1.9;-2.5;40.9;29.4;1079;40.3;11.2;37.2;666.6;40.9,-2.5;Castilla-La Mancha
-2.2;-2.4;40.9;29.4;1150;40.7;10.9;37.6;665.9;40.9,-2.4;Castilla-La Mancha
-1.7;-2.3;40.9;29.7;1059;40.8;11.4;37.9;662.8;40.9,-2.3;Castilla-La Mancha
-2.2;-2.2;40.9;29.1;1144;41;10.8;37;655.4;40.9,-2.2;Castilla-La Mancha
-2.3;-2.1;40.9;28.9;1157;41.5;10.7;35;648.5;40.9,-2.1;Castilla-La Mancha
-2.8;-2;40.9;28.4;1251;42;10.2;32.7;643.3;40.9,-2.0;Castilla-La Mancha
-2.7;-1.9;40.9;29.3;1164;43.8;10.7;31;642.4;40.9,-1.9;Castilla-La Mancha
-2.9;-1.8;40.9;29.3;1199;43.8;10.5;30.3;646.7;40.9,-1.8;Castilla-La Mancha
